startTime,endTime,label
45.45162,45.45162,water
45.45184,45.45184,water
45.45194,45.45199,water
45.45204,45.45204,water
45.45212,45.45212,water
45.45218,45.45218,water
45.45222,45.45222,water
45.45226,45.45226,water
45.4523,45.4523,water
45.45248,45.45248,water
45.45696,45.45696,water
45.45727,45.4573,water
45.45769,45.45771,water
45.45789,45.45791,water
45.45794,45.45794,water
45.45795,45.45801,water
45.458,45.45804,water
45.45811,45.45813,water
45.45822,45.45822,water
45.45832,45.45832,water
45.45842,45.45842,water
45.4585,45.4585,water
45.47032,45.47032,water
45.47036,45.47036,water
45.47052,45.47052,water
45.4706,45.4706,water
45.47066,45.47066,water
45.47073,45.47075,water
45.4709,45.4709,water
45.47101,45.47103,water
45.47106,45.47106,water
45.4711,45.47111,water
45.47122,45.47122,water
45.47131,45.47137,water
45.56152,45.56152,tissue
45.56155,45.56161,tissue
46.91888,46.91888,water
46.919,46.919,water
46.91908,46.91908,water
46.91909,46.91924,water
46.91928,46.91928,water
46.91936,46.91936,water
46.91945,46.91948,water
46.91951,46.91953,water
46.91961,46.91963,water
46.9198,46.9198,water
46.91996,46.91996,water
46.92006,46.92006,water
46.9201,46.92014,water
46.92384,46.92384,water
46.92458,46.92458,water
46.92477,46.9248,water
46.92488,46.92492,water
46.92494,46.92494,water
46.92506,46.92506,water
46.92524,46.92524,water
46.92534,46.92534,water
46.92552,46.92552,water
46.9261,46.9261,water
46.92648,46.92648,water
46.9336,46.9336,water
46.9337,46.9337,water
46.93375,46.93382,water
46.94818,46.94818,water
46.94822,46.94822,water
46.9483,46.9483,water
46.94835,46.94838,water
46.94848,46.94848,water
46.9508,46.95084,water
46.95092,46.95092,water
46.9511,46.9511,water
46.95118,46.95118,water
46.95126,46.95126,water
46.95132,46.95136,water
46.95602,46.95606,water
46.95632,46.95632,water
46.95646,46.95646,water
46.95654,46.95654,water
46.9566,46.9566,water
46.95662,46.95667,water
46.9568,46.9568,water
46.95688,46.95688,water
46.95699,46.95701,water
47.02156,47.0216,water
47.02168,47.02168,water
47.02174,47.02178,water
47.02184,47.02188,water
47.0279,47.0279,water
47.02792,47.02797,water
47.02801,47.02803,water
47.02806,47.02806,water
47.0281,47.0281,water
47.02822,47.02822,water
47.02822,47.02834,water
47.02842,47.02842,water
47.03364,47.03364,water
47.0337,47.03374,water
47.03376,47.03376,water
47.0338,47.0338,water
47.03384,47.03384,water
47.03424,47.03424,water
47.03438,47.03438,water
47.03462,47.03462,water
47.03476,47.03476,water
47.03484,47.03484,water
47.03489,47.03491,water
47.03505,47.03511,water
47.03524,47.03524,water
47.03532,47.03532,water
47.03538,47.03538,water
47.03558,47.03558,water
47.0357,47.0357,water
47.03592,47.03592,water
47.04112,47.04112,water
47.04124,47.04124,water
47.04132,47.04132,water
47.92374,47.92374,water
47.92378,47.92378,water
47.92412,47.92416,water
47.92419,47.92421,water
47.92424,47.92428,water
47.92436,47.92436,water
47.92456,47.92456,water
47.92463,47.92465,water
47.92468,47.92468,water
47.92231,47.92726,water
47.92485,47.92488,water
47.92498,47.92498,water
47.92502,47.92502,water
47.9251,47.9251,water
47.92618,47.92618,water
47.94913,47.94915,water
47.94917,47.9492,water
47.94922,47.94922,water
47.94923,47.94929,water
47.94938,47.94938,water
47.94953,47.94955,water
47.94968,47.94968,water
47.9498,47.9498,water
47.94994,47.94994,water
47.94998,47.94998,water
47.95004,47.95004,water
47.95014,47.95014,water
47.95025,47.95028,water
47.9503,47.9503,water
47.95035,47.95037,water
47.95048,47.95048,water
47.95054,47.95058,water
47.95074,47.95075,water
47.95085,47.95087,water
47.95102,47.95102,water
47.95108,47.95112,water
47.95484,47.95484,water
47.95524,47.95524,water
47.95526,47.9553,water
47.95556,47.95556,water
47.95686,47.95686,water
47.9569,47.9569,water
47.95702,47.95702,water
47.95704,47.95712,water
47.95717,47.95739,water
47.95746,47.95746,water
47.95756,47.95756,water
47.95766,47.95766,water
47.95786,47.95786,water
47.9579,47.9579,water
47.95801,47.95803,water
47.95832,47.95832,water
47.9585,47.9585,water
47.95854,47.95854,water
47.95866,47.95866,water
47.9587,47.9587,water
47.95878,47.95882,water
47.95884,47.95884,water
47.95894,47.95894,water
47.95919,47.95925,water
47.9593,47.9593,water
47.95938,47.95938,water
47.95944,47.95944,water
47.95948,47.95948,water
47.95951,47.95954,water
47.95957,47.9596,water
47.95964,47.95964,water
47.95968,47.95968,water
47.95982,47.95982,water
47.9599,47.9599,water
47.95999,47.96002,water
47.96006,47.96006,water
47.96008,47.96016,water
47.96016,47.96016,water
47.9602,47.9602,water
47.9603,47.96031,water
47.96034,47.96034,water
47.96048,47.96048,water
47.96072,47.96072,water
47.96075,47.96081,water
47.96084,47.96084,water
47.96098,47.96098,water
47.96101,47.96104,water
47.96108,47.96108,water
47.96116,47.96116,water
47.96118,47.96123,water
47.96134,47.96134,water
47.96142,47.96147,water
47.9615,47.9615,water
47.96154,47.96154,water
47.96161,47.96163,water
47.96166,47.96166,water
47.96182,47.96182,water
47.96186,47.96186,water
47.96198,47.96198,water
47.9621,47.9621,water
47.96222,47.96222,water
47.96244,47.96244,water
47.96248,47.96248,water
47.96252,47.96252,water
47.96262,47.96262,water
47.96268,47.96268,water
47.96272,47.96272,water
47.96288,47.96288,water
47.96289,47.96295,water
47.963,47.963,water
47.96312,47.96312,water
47.96318,47.96318,water
47.96323,47.96325,water
47.96332,47.96332,water
47.96336,47.9634,water
47.96342,47.96342,water
47.96346,47.96346,water
47.96356,47.96356,water
47.96366,47.96366,water
47.96372,47.96372,water
47.96381,47.96384,water
47.96386,47.96386,water
47.96393,47.964,water
47.96422,47.96422,water
47.96438,47.96438,water
47.96446,47.96446,water
47.96466,47.96466,water
47.96641,47.96647,water
47.97586,47.97586,water
47.97592,47.97596,water
47.97616,47.9762,water
47.97626,47.97626,water
47.9763,47.9763,water
47.97642,47.97642,water
47.9766,47.9766,water
47.97668,47.97668,water
47.97676,47.97681,water
47.97684,47.97684,water
47.97688,47.97688,water
47.97692,47.97692,water
47.97704,47.97704,water
47.97718,47.97718,water
47.97722,47.97722,water
47.97786,47.97786,water
47.98464,47.98464,water
47.98524,47.98524,water
47.98528,47.98528,water
47.98554,47.98554,water
47.98562,47.98562,water
47.9857,47.9857,water
47.98577,47.98583,water
47.98351,47.98821,water
47.98592,47.98596,water
47.98602,47.98603,water
47.98605,47.98607,water
47.98614,47.98619,water
47.98636,47.98636,water
47.98638,47.98642,water
48.0153,48.0153,tissue
48.00207,48.02874,tissue
48.0155,48.0155,tissue
48.01556,48.01556,tissue
48.0156,48.01568,tissue
48.01568,48.01568,tissue
48.0275,48.0275,water
48.0277,48.02774,water
48.02812,48.02812,water
48.02892,48.02892,water
48.03722,48.03726,water
48.03768,48.03768,water
48.03776,48.03776,water
48.03783,48.03786,water
48.03791,48.03797,water
48.03804,48.03804,water
48.0381,48.0381,water
48.03816,48.03816,water
48.03824,48.03824,water
48.03837,48.03839,water
48.03846,48.03846,water
48.03853,48.03855,water
48.0386,48.0386,water
48.0387,48.0387,water
48.03901,48.03908,water
48.04048,48.04048,water
48.04166,48.04166,water
48.04173,48.04179,water
48.04221,48.04223,water
48.04219,48.04237,water
48.04244,48.04244,water
48.04278,48.04278,water
48.04286,48.04286,water
48.04294,48.04294,water
48.04304,48.04304,water
48.04313,48.04319,water
48.04322,48.04322,water
48.0433,48.04335,water
48.04339,48.04341,water
48.04339,48.04349,water
48.04354,48.04354,water
48.04364,48.04368,water
48.04386,48.04386,water
48.04402,48.04402,water
48.04418,48.04418,water
48.56802,48.57082,water
48.56946,48.56946,water
48.56954,48.56954,water
48.5696,48.5696,water
48.56964,48.56964,water
48.5698,48.5698,water
48.56984,48.56984,water
48.5699,48.5699,water
48.56998,48.56998,water
48.57012,48.57012,water
48.57018,48.57018,water
48.57028,48.57028,water
48.59052,48.59052,water
48.5906,48.5906,water
48.59717,48.59724,water
48.59728,48.59728,water
48.59732,48.59732,water
48.60476,48.60476,water
48.60486,48.60486,water
48.60496,48.60496,water
48.60507,48.60509,water
48.60515,48.60518,water
48.60526,48.60526,water
48.60534,48.60534,water
48.60538,48.60538,water
48.6054,48.60548,water
48.60562,48.60562,water
48.60576,48.60576,water
48.60587,48.6059,water
48.61602,48.61602,water
48.6161,48.6161,water
48.61614,48.61614,water
48.6163,48.6163,water
48.61643,48.61646,water
48.61656,48.61656,water
48.6166,48.6166,water
48.61668,48.61668,water
48.6169,48.6169,water
48.62742,48.62742,water
48.62794,48.62794,water
48.62808,48.62808,water
48.62826,48.62826,water
48.62934,48.62934,water
48.62963,48.62973,water
48.63003,48.63014,water
48.63019,48.63026,water
48.63028,48.63028,water
48.63034,48.63039,water
48.63042,48.63042,water
48.63054,48.63058,water
48.6306,48.63064,water
48.63066,48.63066,water
48.63078,48.63078,water
48.63086,48.63086,water
48.63089,48.63092,water
48.63096,48.63096,water
48.631,48.631,water
48.63107,48.63109,water
48.63114,48.63114,water
48.63124,48.63128,water
48.63134,48.63134,water
48.63144,48.63144,water
48.64587,48.6459,water
48.64605,48.64608,water
48.64673,48.64675,water
48.64748,48.64748,water
48.64756,48.64761,water
48.64764,48.64764,water
48.64796,48.64796,water
48.6481,48.6481,water
48.64818,48.64818,water
48.64834,48.64834,water
48.64848,48.64848,water
48.6485,48.64854,water
48.64857,48.64859,water
48.6486,48.64864,water
48.64872,48.64872,water
48.64872,48.64893,water
48.64896,48.64896,water
48.67027,48.6703,water
48.67112,48.67116,water
48.6717,48.6717,water
48.67254,48.67254,water
48.67264,48.67264,water
48.67272,48.67272,water
48.67274,48.67278,water
48.6728,48.6728,water
48.67289,48.67295,water
48.67314,48.67314,water
48.67318,48.67318,water
48.67324,48.67324,water
48.67339,48.67345,water
48.67349,48.67351,water
48.6739,48.6739,water
48.67396,48.67396,water
48.6741,48.6741,water
48.67416,48.67416,water
48.67456,48.67456,water
48.67532,48.67532,water
48.67622,48.67622,water
48.67674,48.67674,water
48.67726,48.67726,water
48.67734,48.67734,water
48.67797,48.67799,water
48.67826,48.67826,water
48.67836,48.67836,water
48.6785,48.6785,water
48.6786,48.6786,water
48.67866,48.67866,water
48.6793,48.6793,water
48.67938,48.67938,water
48.67951,48.67953,water
48.68018,48.68018,water
48.68054,48.68054,water
48.68072,48.68072,water
48.68073,48.68079,water
48.6809,48.6809,water
48.68098,48.68098,water
48.68105,48.68111,water
48.68116,48.68116,water
48.68122,48.68122,water
48.68136,48.6814,water
48.68146,48.68146,water
48.68154,48.68158,water
48.6816,48.6816,water
48.68164,48.68168,water
48.68176,48.68176,water
48.68188,48.68188,water
48.68194,48.68194,water
48.68206,48.68206,water
48.68213,48.68216,water
48.68218,48.68218,water
48.68232,48.68232,water
48.68233,48.68244,water
48.68244,48.68244,water
48.68274,48.68274,water
48.68322,48.68322,water
48.96172,48.96172,water
48.96188,48.96188,water
48.96194,48.96194,water
48.96198,48.96198,water
48.96208,48.96208,water
48.98406,48.98406,water
48.98414,48.98414,water
48.98422,48.98422,water
48.98426,48.98426,water
48.98451,48.98453,water
48.9846,48.9846,water
48.98742,48.98742,water
48.98753,48.98755,water
48.9876,48.9876,water
48.98772,48.98772,water
48.98776,48.98776,water
48.9878,48.9878,water
48.98795,48.98801,water
48.98803,48.98805,water
48.98826,48.98826,water
48.98836,48.98836,water
48.98847,48.98857,water
48.98881,48.98883,water
48.98886,48.98886,water
48.98938,48.98938,water
48.98948,48.98948,water
48.98977,48.98979,water
48.98993,48.98996,water
48.99006,48.99006,water
48.99015,48.99017,water
48.99024,48.99024,water
48.99027,48.9903,water
48.99034,48.99034,water
48.99046,48.99046,water
48.9905,48.9905,water
48.99054,48.99058,water
48.99062,48.99062,water
48.99066,48.99066,water
48.99074,48.99087,water
48.99084,48.99084,water
48.99092,48.99092,water
48.99108,48.99108,water
48.99113,48.99115,water
48.99122,48.99122,water
48.99132,48.99132,water
48.99136,48.99136,water
48.9914,48.9914,water
48.99148,48.99148,water
48.99158,48.99158,water
48.99162,48.99162,water
48.99169,48.99171,water
48.99175,48.99181,water
48.99196,48.99196,water
48.99198,48.99203,water
48.99205,48.99207,water
48.99222,48.99222,water
48.99236,48.99236,water
48.99246,48.99246,water
48.99251,48.99254,water
48.99262,48.99262,water
48.99272,48.99272,water
48.9928,48.9928,water
48.99348,48.99348,water
48.99372,48.99372,water
48.9962,48.9962,water
48.99626,48.9963,water
48.99636,48.99636,water
48.99641,48.99643,water
48.99648,48.99648,water
48.99656,48.99657,water
48.99662,48.99662,water
48.9967,48.9967,water
48.99675,48.99681,water
48.99684,48.99684,water
48.9969,48.9969,water
48.99701,48.99704,water
48.99708,48.99708,water
48.99711,48.99725,water
49.0122,49.0122,water
49.01222,49.0123,water
49.01242,49.01246,water
49.0125,49.0125,water
54.22631,54.22633,water
54.22652,54.22652,water
54.22658,54.22658,water
54.22666,54.22666,water
54.22678,54.22678,water
54.22682,54.22682,water
55.01104,55.01104,tissue
55.0117,55.01174,tissue
55.01274,55.01274,tissue
55.0128,55.0128,tissue
55.01286,55.01286,tissue
55.01293,55.01295,tissue
55.01311,55.01313,tissue
55.01315,55.01321,tissue
55.0133,55.0133,tissue
55.01335,55.01338,tissue
54.98194,55.04502,tissue
55.09842,55.09842,tissue
55.09848,55.09848,tissue
55.09858,55.09858,tissue
55.09864,55.09864,tissue
55.10326,55.10326,tissue
55.10334,55.10334,tissue
55.1034,55.1034,tissue
55.10354,55.10354,tissue
55.10373,55.10375,tissue
55.10408,55.10408,tissue
55.10909,55.10915,tissue
55.10916,55.10916,tissue
55.1093,55.1093,tissue
55.12037,55.12039,water
55.12061,55.12063,water
55.12118,55.12118,water
55.12122,55.12122,water
55.12126,55.12126,water
55.12134,55.12134,water
55.12146,55.12146,water
55.12143,55.12162,water
55.1216,55.1216,water
55.12163,55.12165,water
55.1217,55.1217,water
55.12194,55.12198,water
55.12207,55.1221,water
55.12268,55.12268,water
55.13426,55.13426,tissue
55.13432,55.13437,tissue
55.1345,55.1345,tissue
55.13458,55.13458,tissue
55.13474,55.13474,tissue
55.14024,55.14024,tissue
55.14044,55.14044,tissue
55.1406,55.1406,tissue
55.14064,55.14064,tissue
55.14072,55.14072,tissue
55.14084,55.14084,tissue
55.14112,55.14112,tissue
55.14132,55.14132,tissue
55.14144,55.14144,tissue
55.14158,55.14158,tissue
55.14186,55.14187,tissue
55.1419,55.1419,tissue
55.14194,55.14194,tissue
55.14204,55.14204,tissue
55.1422,55.14224,tissue
55.14226,55.1423,tissue
55.1426,55.1426,tissue
55.14257,55.14276,tissue
55.14274,55.14278,tissue
55.1428,55.1428,tissue
55.14296,55.14296,tissue
55.14304,55.14304,tissue
55.14318,55.14318,tissue
55.14324,55.14324,tissue
55.1434,55.1434,tissue
55.14358,55.14359,tissue
55.14362,55.14366,tissue
55.14368,55.14368,tissue
55.14373,55.14375,tissue
55.14382,55.14382,tissue
55.14386,55.14386,tissue
55.14391,55.14394,tissue
55.144,55.144,tissue
55.14412,55.14421,tissue
55.1443,55.14434,tissue
55.14436,55.14436,tissue
55.14448,55.14448,tissue
55.14461,55.14463,tissue
55.14464,55.14469,tissue
55.1447,55.1447,tissue
55.14474,55.14475,tissue
55.14475,55.14485,tissue
55.14484,55.14484,tissue
55.14506,55.14506,tissue
55.14524,55.14524,tissue
55.14526,55.1453,tissue
55.14532,55.14532,tissue
55.14547,55.14553,tissue
55.14564,55.14564,tissue
55.14572,55.14572,tissue
55.21584,55.21584,water
61.47246,61.47246,tissue
61.4896,61.48969,tissue
61.49819,61.49821,tissue
61.507,61.507,tissue
61.50703,61.50705,tissue
62.28293,62.28296,tissue
62.2836,62.2836,tissue
62.28382,62.28382,tissue
62.28386,62.28386,tissue
62.28402,62.28402,tissue
62.28468,62.28468,tissue
62.28472,62.28472,tissue
62.28484,62.28484,tissue
62.28502,62.28502,tissue
62.2851,62.2851,tissue
62.28526,62.28526,tissue
62.28532,62.28532,tissue
62.28562,62.28571,tissue
62.2946,62.29464,tissue
62.29467,62.29469,tissue
62.29487,62.29497,tissue
62.29513,62.2952,tissue
62.29528,62.29528,tissue
62.29536,62.29536,tissue
62.29545,62.29552,tissue
62.29554,62.29554,tissue
62.29564,62.29564,tissue
62.29584,62.29584,tissue
62.29598,62.29598,tissue
62.29602,62.29602,tissue
62.29622,62.29622,tissue
62.29626,62.29626,tissue
62.2966,62.2966,tissue
62.31102,62.31102,tissue
62.31148,62.31148,tissue
62.31281,62.31283,tissue
62.50996,62.50996,tissue
62.51084,62.51084,tissue
62.5109,62.5109,tissue
62.51112,62.51112,tissue
62.51118,62.51122,tissue
62.51126,62.51126,tissue
62.51134,62.51139,tissue
62.5114,62.5114,tissue
62.51144,62.51153,tissue
62.51158,62.51158,tissue
62.51166,62.51166,tissue
62.51169,62.51172,tissue
62.49497,62.5286,tissue
62.51209,62.51211,tissue
62.60954,62.60955,water
62.60957,62.6096,water
62.60962,62.60962,water
62.60986,62.60986,water
62.60992,62.60992,water
62.61002,62.61002,water
62.61015,62.61018,water
63.43994,63.43994,tissue
63.44,63.44,tissue
63.44334,63.44334,tissue
63.44356,63.44356,tissue
63.44364,63.44364,tissue
63.4437,63.4437,tissue
63.44396,63.44396,tissue
63.44654,63.44654,tissue
63.4466,63.4466,tissue
63.44667,63.4467,tissue
63.44677,63.44679,tissue
63.4469,63.4469,tissue
63.44726,63.44726,tissue
64.8643,64.86443,tissue
66.07668,66.07668,tissue
66.07674,66.07674,tissue
66.08888,66.08888,water
66.09884,66.09884,tissue
66.09892,66.09892,tissue
66.09904,66.09904,tissue
66.15369,66.15371,tissue
66.15373,66.15375,tissue
66.15377,66.15379,tissue
66.15382,66.15382,tissue
66.1539,66.1539,tissue
66.18258,66.18258,water
66.1827,66.18271,water
66.18293,66.18296,water
66.18302,66.18302,water
66.18319,66.18321,water
66.18321,66.18327,water
66.18336,66.18336,water
66.18346,66.18346,water
66.18354,66.18359,water
66.18365,66.18367,water
66.92298,66.92298,tissue
66.92304,66.92304,tissue
66.92312,66.92312,tissue
67.58275,67.58282,tissue
67.60292,67.60292,tissue
67.60298,67.60298,tissue
67.61874,67.61874,tissue
67.65127,67.65134,tissue
67.65138,67.65138,tissue
67.65142,67.65142,tissue
67.65148,67.65148,tissue
67.65152,67.65157,tissue
67.65174,67.65183,tissue
67.76998,67.76998,water
72.3589,72.3589,tissue
72.35893,72.35904,tissue
72.35908,72.35912,tissue
72.35916,72.35916,tissue
72.35928,72.35929,tissue
72.35934,72.35934,tissue
72.35941,72.35944,tissue
72.35948,72.35948,tissue
72.35951,72.35953,tissue
72.35953,72.3596,tissue
72.35975,72.35982,tissue
72.35988,72.35988,tissue
72.35994,72.35994,tissue
72.37426,72.37426,tissue
72.37432,72.37432,tissue
72.37438,72.37438,tissue
72.37442,72.37442,tissue
72.37448,72.37448,tissue
72.38124,72.38124,tissue
72.3813,72.3813,tissue
72.85864,72.85864,water
72.85952,72.85952,water
72.86033,72.86039,water
72.86084,72.86084,water
72.86096,72.86096,water
72.86104,72.86109,water
72.86118,72.86118,water
72.86124,72.86124,water
72.86134,72.86134,water
72.86144,72.86144,water
72.86148,72.86148,water
72.86156,72.86156,water
72.86164,72.86164,water
72.86176,72.86176,water
72.86182,72.86182,water
72.862,72.862,water
72.86207,72.8621,water
72.86224,72.86224,water
72.8623,72.8623,water
72.86234,72.86234,water
72.86265,72.86267,water
72.86276,72.86276,water
72.86292,72.86292,water
72.86302,72.86302,water
72.86366,72.86366,water
72.86388,72.86388,water
72.864,72.86404,water
72.86409,72.86412,water
72.86488,72.86496,water
72.8653,72.8653,water
72.86536,72.86541,water
72.86558,72.86562,water
72.86566,72.86566,water
72.86575,72.86582,water
72.86586,72.86586,water
